,Title,Company,City,jobs,Salary_min,Salary_max,Salary_ave,Median
19975,Operations Insight Analyst - DJPF32049,Douglas Jackson,Liverpool,business+analytics,77350.0,92046.5,92046.5,1
19999,Senior Management Information Analyst – MI - DJPF32046,Douglas Jackson,Liverpool,business+analytics,47600.0,56644.0,56644.0,1
20033,Data Engineer,Uniting Cloud,Liverpool,business+analytics,53550.0,63724.5,63724.5,1
20035,Commercial Analyst,Cast UK Limited,Liverpool,business+analytics,41650.0,49563.5,49563.5,1
20038,Senior Insights Analyst,Better Placed,Liverpool,business+analytics,47600.0,56644.0,56644.0,1
20047,Web Analyst,Asset Resourcing,Liverpool,business+analytics,35700.0,42483.0,42483.0,0
20672,Head of Analytics and Data Science,Michael Page UK,Bristol,business+analytics,95200.0,113288.0,113288.0,1
20673,Trainee Data / Power BI Developer,Michael Page UK,Bristol,business+analytics,26180.0,31154.199999999997,31154.199999999997,0
20675,Head of Data Development,Michael Page UK,Bristol,business+analytics,95200.0,113288.0,113288.0,1
20682,Performance Analyst,UK Government - Driver and Vehicle Standards Agenc...,Bristol,business+analytics,36573.46,43522.4174,43522.4174,0
20683,Director of Data and Analytics,GDS Group,Bristol,business+analytics,130900.0,155771.0,155771.0,1
20694,"Senior Insight Analyst - Bristol, Halifax or London",Lloyds Banking Group,Bristol,business+analytics,59194.17,70441.06229999999,70441.06229999999,1
20745,Business Analyst,LookAfterMyBills,Bristol,business+analytics,47600.0,56644.0,56644.0,1
20790,Business Analyst / Consultant,Gregory-Martin International,Bristol,business+analytics,41650.0,49563.5,49563.5,1
20834,Senior web analyst,Accelerate Agency,Bristol,business+analytics,41650.0,49563.5,49563.5,1
20839,Digital Analyst,Harnham,Bristol,business+analytics,35700.0,42483.0,42483.0,0
20856,IT Recruitment Consultant – Data Analytics – Bristol,Permanent People,Bristol,business+analytics,32130.0,38234.7,38234.7,0
20924,Service Line Sales - Customer Success and Data,Technology Services Company,Bristol,business+analytics,95200.0,113288.0,113288.0,1
20926,Data Warehouse Architect,Digital Gurus,Bristol,business+analytics,77350.0,92046.5,92046.5,1
20927,Data Engineer,Three People,Bristol,business+analytics,41650.0,49563.5,49563.5,1
20936,"Data, Reporting and Analysis Lead",Michael Page UK,Bristol,business+analytics,41650.0,49563.5,49563.5,1
21439,Business Analyst,Tower Hamlets Clinical Commissioning Group,London,business+analytics,62645.17,74547.7523,74547.7523,1
21452,Chief Data Officer,HM Revenue and Customs,London,business+analytics,177310.0,210998.9,210998.9,1
21466,Senior Business Intelligence Analyst,UK Government - The Money and Pensions Service,London,business+analytics,55930.0,66556.7,66556.7,1
21468,Business Analyst,Amber Labs,London,business+analytics,53550.0,63724.5,63724.5,1
21481,Marketing Assistant (Internship) – Data Analytics,Altair Engineering,London,business+analytics,21420.0,25489.8,25489.8,0
21537,Research Assistant - Market Intelligence & Analysis Division...,Bank of England,London,business+analytics,28827.75,34305.0225,34305.0225,0
21580,Internal Audit Analyst,British Business Bank,London,business+analytics,41650.0,49563.5,49563.5,1
21596,HR Insights Analyst,L&Q,London,business+analytics,40460.0,48147.4,48147.4,1
21618,"Analyst (Project Support) - Sector Resilience Team, ORRD",Bank of England,London,business+analytics,42483.0,50554.77,50554.77,1
21671,Reporting Analyst,Transport for London,London,business+analytics,41650.0,49563.5,49563.5,1
21776,IAM Identity & Data Governance Analyst,Bank of England,London,business+analytics,59500.0,70805.0,70805.0,1
21846,Junior Data Analyst,Deege Solar,London,business+analytics,28560.0,33986.4,33986.4,0
21870,Digital Business Analyst - CMS / Data & Analytics,Michael Page UK,London,business+analytics,59500.0,70805.0,70805.0,1
21884,Commercial Analyst - Graduate Scheme,Jarmany,London,business+analytics,26180.0,31154.199999999997,31154.199999999997,0
21901,Data Analyst,Boston Hale,London,business+analytics,59500.0,70805.0,70805.0,1
22009,Data Scientist,Lloyds Banking Group,London,business+analytics,55135.079999999994,65610.74519999999,65610.74519999999,1
22034,Data Strategy Consultant,Datasource,London,business+analytics,41650.0,49563.5,49563.5,1
22114,Service Delivery Analyst - Graduate role,psKINETIC,London,business+analytics,23800.0,28322.0,28322.0,0
22198,BUSINESS INTELLIGENCE ANALYST,Menzies Distribution,Edinburgh,business+analytics,29750.0,35402.5,35402.5,0
22217,IT Business Analyst,Energy Assets,Edinburgh,business+analytics,29750.0,35402.5,35402.5,0
22241,Data Engineer,Lloyds Banking Group,Edinburgh,business+analytics,39380.67,46862.997299999995,46862.997299999995,0
22252,Head of Applications and Data-Information Services,Heriot Watt University,Edinburgh,business+analytics,60730.46,72269.2474,72269.2474,1
22282,Product Analyst,The IDCo Ltd,Edinburgh,business+analytics,39270.0,46731.299999999996,46731.299999999996,0
22310,Senior Data Scientist,MBN Recruitment Solutions,Edinburgh,business+analytics,89250.0,106207.5,106207.5,1
22344,Data Engineering Manager,MBN Recruitment Solutions,Edinburgh,business+analytics,77350.0,92046.5,92046.5,1
22590,Senior Machine Learning Engineer,Roke Manor Research,Edinburgh,business+analytics,47600.0,56644.0,56644.0,1
22655,Analyst- Data & Analytics (Fixed Term),Seasalt Cornwall,Edinburgh,business+analytics,35700.0,42483.0,42483.0,0
22943,Analyst- Data & Analytics (Fixed Term),Seasalt Cornwall,Leeds,business+analytics,35700.0,42483.0,42483.0,0
22952,IT Service Analyst,HM Revenue and Customs,Leeds,business+analytics,30419.969999999998,36199.764299999995,36199.764299999995,0
22970,Data Analysis Consultants / Data Scientists,DataConsulting,Leeds,business+analytics,23800.0,28322.0,28322.0,0
22987,Data Process Analyst Professional,Openreach,Leeds,business+analytics,47600.0,56644.0,56644.0,1
22994,Business Analyst,Transition Partners,Leeds,business+analytics,53550.0,63724.5,63724.5,1
23012,Junior Data Analyst,Age Partnership,Leeds,business+analytics,26180.0,31154.199999999997,31154.199999999997,0
23019,Junior Data Analyst,Synergy Car Leasing,Leeds,business+analytics,27370.0,32570.3,32570.3,0
23046,Data Administrator **External**,West Yorkshire Police,Leeds,business+analytics,43279.11,51502.1409,51502.1409,1
23052,Assistant Professor in Artificial Intelligence for Business,University of Bradford,Leeds,business+analytics,50922.479999999996,60597.75119999999,60597.75119999999,1
23062,Google Shopping Analyst (PPC Analyst),Bidnamic,Leeds,business+analytics,23800.0,28322.0,28322.0,0
23081,Graduate Data Analyst - CRO (Digital Marketing),Search Laboratory,Leeds,business+analytics,23800.0,28322.0,28322.0,0
23106,Senior BI Analyst,Hermes Europe,Leeds,business+analytics,46410.0,55227.899999999994,55227.899999999994,1
23112,Senior BI Analyst,Hermes,Leeds,business+analytics,46410.0,55227.899999999994,55227.899999999994,1
23186,MI & Reporting analyst Leeds - 729,Interface Recruitment,Leeds,business+analytics,35700.0,42483.0,42483.0,0
23225,Data Science Software Engineer,Roke Manor Research,Leeds,business+analytics,35700.0,42483.0,42483.0,0
23236,Lead Credit Risk Analyst,MERJE,Leeds,business+analytics,53550.0,63724.5,63724.5,1
23244,Financial Data Analyst,Marmion Recruitment,Leeds,business+analytics,59500.0,70805.0,70805.0,1
23246,Specialist Strategy Analyst,Harnham,Leeds,business+analytics,36890.0,43899.1,43899.1,0
23247,Reporting Analyst,Interface Recruitment,Leeds,business+analytics,35700.0,42483.0,42483.0,0
23252,Data and Cloud Manager,Harnham,Leeds,business+analytics,83300.0,99127.0,99127.0,1
23314,Reporting Analyst,Harnham,Leeds,business+analytics,53550.0,63724.5,63724.5,1
23329,Reward Analyst – Leeds,Oakleaf Partnership,Leeds,business+analytics,41650.0,49563.5,49563.5,1
23332,Reward Analyst – Leeds,Oakleaf Partnership,Leeds,business+analytics,41650.0,49563.5,49563.5,1
23337,Security Analyst - YORK - SOC background req. - SHIP,Interface Recruitment,Leeds,business+analytics,41650.0,49563.5,49563.5,1
23360,Senior Data Scientist,Skipton Building Society,Leeds,business+analytics,53550.0,63724.5,63724.5,1
23631,Data Engineer,XCM,Leeds,business+analytics,41650.0,49563.5,49563.5,1
23720,Business Analyst - Newcastle or Edinburgh,Accenture,Newcastle,business+analytics,29750.0,35402.5,35402.5,0
23729,Service Desk Analyst,Perfect Image IT Solutions,Newcastle,business+analytics,21420.0,25489.8,25489.8,0
23736,Analyst- Data & Analytics (Fixed Term),Seasalt Cornwall,Newcastle,business+analytics,35700.0,42483.0,42483.0,0
23737,Assistant Finance Manager - Financial Data & Analytics,Catalyst,Newcastle,business+analytics,48195.0,57352.049999999996,57352.049999999996,1
23738,Service Desk Analyst,Perfect Image,Newcastle,business+analytics,21420.0,25489.8,25489.8,0
23740,Financial Data Analyst,Catalyst,Newcastle,business+analytics,34510.0,41066.9,41066.9,0
23760,Data Analyst (Power BI/Excel),NRG,Newcastle,business+analytics,35700.0,42483.0,42483.0,0
23784,Senior Financial Data Analyst,Catalyst,Newcastle,business+analytics,34510.0,41066.9,41066.9,0
23801,"Data Analytics Developer (.NET, C#, SQL, Azure)",Perfect Image,Newcastle,business+analytics,35700.0,42483.0,42483.0,0
24485,BI Analyst,Coop,Manchester,business+analytics,34272.0,40783.68,40783.68,0
24500,Data Analyst - Data Products,N Brown,Manchester,business+analytics,35700.0,42483.0,42483.0,0
24501,Customer Performance Analyst,N Brown,Manchester,business+analytics,35700.0,42483.0,42483.0,0
24614,Business Intelligence Analyst,Jobwise,Manchester,business+analytics,29750.0,35402.5,35402.5,0
24630,Business Insights Analyst (Graduates Welcome),The Candidate,Manchester,business+analytics,23800.0,28322.0,28322.0,0
24634,Customer Insight Analyst,Remarkable Jobs,Manchester,business+analytics,47600.0,56644.0,56644.0,1
24670,Assistant Business Analyst,SpaMedica,Manchester,business+analytics,22610.0,26905.899999999998,26905.899999999998,0
24787,Senior Research Associate (Artificial Intelligence),Manchester Metropolitan University,Manchester,business+analytics,42655.549999999996,50760.104499999994,50760.104499999994,1
24814,Digital Analyst,Harnham,Manchester,business+analytics,29750.0,35402.5,35402.5,0
24835,Junior Data Analyst,Agility Resourcing,Manchester,business+analytics,29750.0,35402.5,35402.5,0
24841,Data Analyst,Alex James Digital,Manchester,business+analytics,33320.0,39650.799999999996,39650.799999999996,0
24896,Senior Web Analyst,Adria Solutions,Manchester,business+analytics,59500.0,70805.0,70805.0,1
24897,Data Analyst,Euro Garages,Manchester,business+analytics,23800.0,28322.0,28322.0,0
24898,Data Engineer,Cathcart Associates,Manchester,business+analytics,53550.0,63724.5,63724.5,1
24925,Senior Data Scientist,N Brown,Manchester,business+analytics,65450.0,77885.5,77885.5,1
24975,Data Warehouse Engineer,Adria Solutions,Manchester,business+analytics,71400.0,84966.0,84966.0,1
25054,Data Engineer,Uniting Cloud,Manchester,business+analytics,53550.0,63724.5,63724.5,1
25084,Data Engineer,Blinx Solutions,Manchester,business+analytics,71400.0,84966.0,84966.0,1
25100,Data Architect,Myles Roberts,Manchester,business+analytics,95200.0,113288.0,113288.0,1
25102,Trainee Recruitment Consultant (Data & Technology Sector),Agile Recruit,Manchester,business+analytics,41650.0,49563.5,49563.5,1
25112,Campaign and Performance Analyst,Cordant Contact Centre,Manchester,business+analytics,28560.0,33986.4,33986.4,0
25163,BI Analyst / Developer,Oliver James Associates,Manchester,business+analytics,35700.0,42483.0,42483.0,0
25175,Senior Credit Risk Analyst - manchester,Consult RPM,Manchester,business+analytics,59500.0,70805.0,70805.0,1
25183,Senior Web Analyst,Harnham,Manchester,business+analytics,35700.0,42483.0,42483.0,0
25245,Business Data Analyst,Route to Market Consulting,Glasgow,business+analytics,23800.0,28322.0,28322.0,0
25253,DE&S Data Scientist,UK Government - Ministry of Defence,Glasgow,business+analytics,32368.0,38517.92,38517.92,0
25266,Data Manager,University of Glasgow,Glasgow,business+analytics,42655.549999999996,50760.104499999994,50760.104499999994,1
25289,Data Science Consultant,Metrica Recruitment,Glasgow,business+analytics,47600.0,56644.0,56644.0,1
25341,"Data & Information Designer, Glasgow, 46,000",Parity Professionals,Glasgow,business+analytics,41650.0,49563.5,49563.5,1
25405,Data Science Consultant,Metrica Recruitment,Glasgow,business+analytics,47600.0,56644.0,56644.0,1
25801,Senior Machine Learning Engineer,Roke Manor Research,Glasgow,business+analytics,47600.0,56644.0,56644.0,1
26020,Analyst- Data & Analytics (Fixed Term),Seasalt Cornwall,Belfast,business+analytics,35700.0,42483.0,42483.0,0
26192,HR Analyst,Abacus Professional Recruitment,Belfast,business+analytics,35700.0,42483.0,42483.0,0
26195,Data Science Software Engineer,Roke Manor Research,Belfast,business+analytics,35700.0,42483.0,42483.0,0
26285,Programmatic and Data Support Analyst,Network N,Bath,business+analytics,35700.0,42483.0,42483.0,0
26316,"Senior Insight Analyst - Bristol, Halifax or London",Lloyds Banking Group,Bath,business+analytics,59194.17,70441.06229999999,70441.06229999999,1
26318,Business Intelligence Data Engineer,Unite Students,Bath,business+analytics,53550.0,63724.5,63724.5,1
26339,Project Manager - Earth Observ / Remote sensing / GIS / Data...,4 Earth Intelligence,Bath,business+analytics,41650.0,49563.5,49563.5,1
26411,IT Recruitment Consultant – Data Analytics – Bristol,Permanent People,Bath,business+analytics,32130.0,38234.7,38234.7,0
26428,Finance Analyst,Allen & York,Bath,business+analytics,23800.0,28322.0,28322.0,0
26459,Senior web analyst,Accelerate Agency,Bath,business+analytics,41650.0,49563.5,49563.5,1
26480,Data Analyst Trainer,Three People,Bath,business+analytics,65450.0,77885.5,77885.5,1
26501,Solutions Designer - Data Science & AI,Harnham,Bath,business+analytics,59500.0,70805.0,70805.0,1
26505,Data Warehouse Architect,Digital Gurus,Bath,business+analytics,77350.0,92046.5,92046.5,1
26528,Data Engineer,ADLIB,Bath,business+analytics,71400.0,84966.0,84966.0,1
26551,Senior Digital Analyst - Technical Implementation,Harnham,Bath,business+analytics,53550.0,63724.5,63724.5,1
26612,Trainee Data / Power BI Developer,Michael Page UK,Bath,business+analytics,26180.0,31154.199999999997,31154.199999999997,0
27043,Data Engineer,Data Idols,Oxford,business+analytics,59500.0,70805.0,70805.0,1
27060,Head of Data & Analytics,Harnham,Oxford,business+analytics,119000.0,141610.0,141610.0,1
27065,Business Analyst,Capture Ltd,Oxford,business+analytics,29750.0,35402.5,35402.5,0
27113,Senior Transformation Intelligence Manager,NHS England and NHS Improvement,Oxford,business+analytics,63269.92,75291.20479999999,75291.20479999999,1
27121,Head of Data,Harnham,Oxford,business+analytics,119000.0,141610.0,141610.0,1
27137,Smart Data Analyst,SSE plc,Oxford,business+analytics,26391.82,31406.265799999997,31406.265799999997,0
27189,Business Analyst 6 month FTC,OX Seven,Oxford,business+analytics,47600.0,56644.0,56644.0,1
27225,O365 Analyst Programmer,SSE plc,Oxford,business+analytics,43834.84,52163.459599999995,52163.459599999995,1
27235,Data Scientist - KTP Associate,University of Reading,Oxford,business+analytics,59500.0,70805.0,70805.0,1
27240,Business Analyst,Talent International,Oxford,business+analytics,59500.0,70805.0,70805.0,1
27266,R12798 Reporting Analyst,Elsevier,Oxford,business+analytics,32883.27,39131.09129999999,39131.09129999999,0
27300,Data Analyst,Orka Financial,Oxford,business+analytics,47600.0,56644.0,56644.0,1
27312,Senior Business Intelligence Consultant,Nicholson Glover Consulting,Oxford,business+analytics,65450.0,77885.5,77885.5,1
27317,Consumer Goods Insight Data Analyst,Slurp,Oxford,business+analytics,29750.0,35402.5,35402.5,0
27390,Senior Data Insight Analyst - SQL,Metrica Recruitment,Oxford,business+analytics,47600.0,56644.0,56644.0,1
27404,Senior Data Consultant,Nicholson Glover Consulting,Oxford,business+analytics,65450.0,77885.5,77885.5,1
27628,Data Engineer - SQL& Python,Metrica Recruitment,Oxford,business+analytics,41650.0,49563.5,49563.5,1
27698,Data Engineer - SQL& Python,Metrica Recruitment,Oxford,business+analytics,41650.0,49563.5,49563.5,1
27704,Senior Machine Learning Engineer,Roke Manor Research,Oxford,business+analytics,47600.0,56644.0,56644.0,1
27719,Analyst- Data & Analytics (Fixed Term),Seasalt Cornwall,Oxford,business+analytics,35700.0,42483.0,42483.0,0
28187,Strategic Research Analyst,UK Hydrographic Office,Exeter,data+analyst,39611.53,47137.7207,47137.7207,0
28189,Data Analyst,EFFECT Photonics,Exeter,data+analyst,53821.32,64047.3708,64047.3708,1
28190,Clinical Content Analyst,Meridian,Exeter,data+analyst,38080.0,45315.2,45315.2,0
28192,Digital Analyst,ADLIB,Exeter,data+analyst,29750.0,35402.5,35402.5,0
28194,Senior Business Analyst,UK Hydrographic Office,Exeter,data+analyst,50583.329999999994,60194.16269999999,60194.16269999999,1
28935,Trainee Data Analyst,Cardiff Capital Region Graduate Scheme,Cardiff,data+analyst,29734.53,35384.0907,35384.0907,0
28936,Platforms Data Analyst,BMJ,Cardiff,data+analyst,43097.04,51285.4776,51285.4776,1
28937,"Methods, Data and Research Analyst - Grade 7",UK Government - Office for National Statistics,Cardiff,data+analyst,58429.0,69530.51,69530.51,1
28938,Data Analyst,Melin Homes,Cardiff,data+analyst,34719.439999999995,41316.133599999994,41316.133599999994,0
28939,Business Analyst (Student Lifecycle Project),Cardiff Metropolitan University,Cardiff,data+analyst,41416.759999999995,49285.94439999999,49285.94439999999,1
28942,Principal Public Health Intelligence Analyst,Public Health Wales NHS Trust,Cardiff,data+analyst,54446.07,64790.8233,64790.8233,1
28944,Workflow Analyst,LookAfterMyBills,Cardiff,data+analyst,38080.0,45315.2,45315.2,0
28946,HR Data & Reporting Analyst,Jenrick Group,Cardiff,data+analyst,49980.0,59476.2,59476.2,1
28949,Senior Business Analyst,LINKS Recruitment Group,Cardiff,data+analyst,35196.63,41883.9897,41883.9897,0
28950,Intern - Performance & Business Intelligence,South Wales Police,Cardiff,data+analyst,23147.879999999997,27545.977199999994,27545.977199999994,0
28952,Business Process Analyst (Configuration Analyst),Trakcel Limited,Cardiff,data+analyst,24990.0,29738.1,29738.1,0
28953,Statistical Production Analyst - Grade 7,UK Government - Office for National Statistics,Cardiff,data+analyst,58429.0,69530.51,69530.51,1
28955,Senior Support & Business Analyst (NODi),NHS Wales Informatics Service,Cardiff,data+analyst,37324.35,44415.9765,44415.9765,0
28956,Senior Data Analyst,Health Education and Improvement Wales (HEIW),Cardiff,data+analyst,37324.35,44415.9765,44415.9765,0
28957,Data Analyst,Hunter Selection,Cardiff,data+analyst,47600.0,56644.0,56644.0,1
28958,Support & Business Analyst,NHS Wales Informatics Service,Cardiff,data+analyst,29639.329999999998,35270.80269999999,35270.80269999999,0
28959,Business Analyst,LookAfterMyBills,Cardiff,data+analyst,47600.0,56644.0,56644.0,1
28961,Business Analyst,BAE Systems,Cardiff,data+analyst,41170.43,48992.8117,48992.8117,1
28967,Senior Support & Business Analyst,NHS Wales Informatics Service,Cardiff,data+analyst,37324.35,44415.9765,44415.9765,0
28982,Business Analyst,University of Bristol,Cardiff,data+analyst,52413.549999999996,62372.12449999999,62372.12449999999,1
29651,Data Analyst and Stock Controller Assistant,Mathias and Sons,Cardiff,data+analyst,21420.0,25489.8,25489.8,0
29697,Data Analyst,Nemo Resourcing Limited,Cambridge,data+analyst,47600.0,56644.0,56644.0,1
29700,ERSOU/ROCU - TOEX/Staff - SO1/SO2 - Data Analyst - (Fixed Te...,Cambridgeshire Constabulary,Cambridge,data+analyst,37752.75,44925.7725,44925.7725,0
29703,Wildlife Trade Analyst - Financial Specialist,International Union for Conservation of Nature,Cambridge,data+analyst,26180.0,31154.199999999997,31154.199999999997,0
29707,Research Information Analyst (Internal Only),University of Cambridge,Cambridge,data+analyst,36820.979999999996,43816.966199999995,43816.966199999995,0
29708,Supply Chain Analyst,ISR Recruitment,Cambridge,data+analyst,23800.0,28322.0,28322.0,0
29713,Junior Business Intelligence Analyst,Client Server,Cambridge,data+analyst,35700.0,42483.0,42483.0,0
29721,Data Analyst,Harnham,Cambridge,data+analyst,45220.0,53811.799999999996,53811.799999999996,1
29731,Financial Analyst,Automated Systems Group Limited,Cambridge,data+analyst,29750.0,35402.5,35402.5,0
29735,Performance & Information Analyst (MACE),Hertfordshire County Council,Cambridge,data+analyst,33011.79,39284.030099999996,39284.030099999996,0
29736,Performance & Information Analyst (MACE),Hertfordshire CC,Cambridge,data+analyst,36236.689999999995,43121.66109999999,43121.66109999999,0
29740,Labour Market Analyst - Cambridge,Reed In Partnership,Cambridge,data+analyst,29750.0,35402.5,35402.5,0
29741,Data Analyst - Health Sector,ECM Selection,Cambridge,data+analyst,59500.0,70805.0,70805.0,1
29744,Graduate Business Modeller & Analyst – Biosciences,Wallace Hind Selection,Cambridge,data+analyst,30940.0,36818.6,36818.6,0
29746,Business Intelligence Analyst,Harnham,Cambridge,data+analyst,47600.0,56644.0,56644.0,1
30446,Data Analyst,Gambling Commission,Birmingham,data+analyst,32130.0,38234.7,38234.7,0
30448,Data Analyst,University College Birmingham,Birmingham,data+analyst,43927.659999999996,52273.91539999999,52273.91539999999,1
30451,Data Analyst / Modeller,Housing 21,Birmingham,data+analyst,41269.2,49110.34799999999,49110.34799999999,1
30452,Business Data Analyst,Openreach,Birmingham,data+analyst,77350.0,92046.5,92046.5,1
30454,Data Analyst,Lifeways Group,Birmingham,data+analyst,65450.0,77885.5,77885.5,1
30465,BPA Operations Analyst,Phoenix Group,Birmingham,data+analyst,45220.0,53811.799999999996,53811.799999999996,1
30466,Insurance Data Analyst 12 month FTC,IPS Group,Birmingham,data+analyst,26180.0,31154.199999999997,31154.199999999997,0
30467,Rules of the Road - Data Analyst Apprentice x2,West Midlands Combined Authority,Birmingham,data+analyst,29172.85,34715.69149999999,34715.69149999999,0
30472,Senior Data Analyst,University Hospitals Coventry and Warwickshire NHS...,Birmingham,data+analyst,29639.329999999998,35270.80269999999,35270.80269999999,0
30495,Junior Data Analyst,EP Professional,Birmingham,data+analyst,35700.0,42483.0,42483.0,0
30496,Senior MI & Data Analyst,Coventry Building Society,Birmingham,data+analyst,51170.0,60892.299999999996,60892.299999999996,1
30500,Commercial Analyst (12 Months Fixed Term),Pooling Partners,Birmingham,data+analyst,29750.0,35402.5,35402.5,0
30505,Performance Analyst,The Sigma Financial Group,Birmingham,data+analyst,35700.0,42483.0,42483.0,0
30506,Supply Chain Inventory Analyst,Caterpillar,Birmingham,data+analyst,50122.799999999996,59646.13199999999,59646.13199999999,1
30508,Graduate Data Analyst,Agility Resourcing,Birmingham,data+analyst,24990.0,29738.1,29738.1,0
30509,Data Analyst,HARBOURNE ASSOCIATES LIMITED,Birmingham,data+analyst,49028.0,58343.32,58343.32,1
30513,Programme Manager - Data Analytics,Openreach,Birmingham,data+analyst,80920.0,96294.8,96294.8,1
30522,CRM Analyst,Lifeways Group,Birmingham,data+analyst,29750.0,35402.5,35402.5,0
30523,Product & Customer Analyst/ Administrator,Bell Cornwall Recruitment,Birmingham,data+analyst,23800.0,28322.0,28322.0,0
30525,Insight Analyst,The AA,Birmingham,data+analyst,41650.0,49563.5,49563.5,1
30527,Service Delivery Analyst (SAAS),Modis,Birmingham,data+analyst,23800.0,28322.0,28322.0,0
30529,Finance and Data Analyst,RM Recruit,Birmingham,data+analyst,47600.0,56644.0,56644.0,1
30530,Data Analyst,Bell Cornwall Recruitment,Birmingham,data+analyst,23800.0,28322.0,28322.0,0
30541,Data Analyst,INP-Group,Birmingham,data+analyst,49028.0,58343.32,58343.32,1
30542,MI Analyst,Cobalt Recruitment,Birmingham,data+analyst,35700.0,42483.0,42483.0,0
30543,Data Analyst FTC,Veolia UK,Birmingham,data+analyst,33320.0,39650.799999999996,39650.799999999996,0
30545,Data Migration Analyst,Identify Solutions,Birmingham,data+analyst,59500.0,70805.0,70805.0,1
30548,Marketing Analyst,Flexicon Ltd,Birmingham,data+analyst,29750.0,35402.5,35402.5,0
30549,Business Intelligence (BI) Developer,Robert Half United Kingdom,Birmingham,data+analyst,49980.0,59476.2,59476.2,1
30550,Business Intelligence Analyst,Dignity Funerals,Birmingham,data+analyst,47600.0,56644.0,56644.0,1
30557,Data Analyst Python & Power BI - Move to Management,hireful,Birmingham,data+analyst,59500.0,70805.0,70805.0,1
30559,HR Reporting & Systems Analyst,Gi Group,Birmingham,data+analyst,39270.0,46731.299999999996,46731.299999999996,0
30560,Data Quality Analyst,Red Recruitment,Birmingham,data+analyst,53550.0,63724.5,63724.5,1
